ANNO,CODICE_ATENEO,NOME_ATENEO,CITTA ,LATITUDINE (°) ,LATITUDINE (') ,LATITUDINE ('') ,LONGITUDINE (°) ,LONGITUDINE ('),LONGITUDINE (''),Sesso,LAUREATI
2013,8301,Messina,Messina,38,11,36,15,33,14,M,1684
2013,8601,Enna - KORE,Enna ,37,34,4,14,16,33,F,653
2013,8601,Enna - KORE,Enna ,37,34,4,14,16,33,M,319
2013,8701,Catania,Catania,37,30,21,15,5,15,F,4473
2013,8701,Catania,Catania,37,30,21,15,5,15,M,2598
2013,9001,Sassari,Sassari,40,43,45,8,33,38,F,1399
2013,9001,Sassari,Sassari,40,43,45,8,33,38,M,680
2013,9201,Cagliari,Cagliari,39,13,7,9,7,4,F,2761
2013,9201,Cagliari,Cagliari,39,13,7,9,7,4,M,1552
2014,101,Torino,Torino,45,3,58,7,40,56,F,6965
2014,101,Torino,Torino,45,3,58,7,40,56,M,4111
2014,102,Torino Politecnico,Torino ,45,3,58,7,40,56,F,2005
2014,102,Torino Politecnico,Torino ,45,3,58,7,40,56,M,4178
2014,201,Piemonte Orientale,Vercelli,45,19,33,8,25,21,F,1012
2014,201,Piemonte Orientale,Vercelli,45,19,33,8,25,21,M,558
2014,401,Bra - Scienze Gastronomiche,Bra,44,41,55,7,51,23,F,41
2014,401,Bra - Scienze Gastronomiche,Bra,44,41,55,7,51,23,M,33
2014,701,Aosta,Aosta,45,44,18,7,19,14,F,147
2014,701,Aosta,Aosta,45,44,18,7,19,14,M,46
2014,1001,Genova,Genova,44,24,17,8,56,8,F,3672
2014,1001,Genova,Genova,44,24,17,8,56,8,M,2563
2014,1201,Castellanza LIUC,Castellanza ,45,36,46,8,54,3,F,191
2014,1201,Castellanza LIUC,Castellanza ,45,36,46,8,54,3,M,310
2014,1202,Insubria,Como,45,48,25,9,5,17,F,864
2014,1202,Insubria,Como,45,48,25,9,5,17,M,634
2014,1301,Novedrate e-Campus,Napoli ,40,51,14,14,15,2,F,427
2014,1301,Novedrate e-Campus,Napoli ,40,51,14,14,15,2,M,382
2014,1501,Milano,Milano,45,27,57,9,11,24,F,6674
2014,1501,Milano,Milano,45,27,57,9,11,24,M,3982
2014,1502,Milano Politecnico,Milano ,45,27,57,9,11,24,F,3763
2014,1502,Milano Politecnico,Milano ,45,27,57,9,11,24,M,6229
2014,1503,Milano Bocconi,Milano ,45,27,57,9,11,24,F,2107
2014,1503,Milano Bocconi,Milano ,45,27,57,9,11,24,M,2178
2014,1504,Milano Cattolica,Milano ,45,27,57,9,11,24,F,6439
2014,1504,Milano Cattolica,Milano ,45,27,57,9,11,24,M,3074
2014,1505,Milano IULM,Milano ,45,27,57,9,11,24,F,821
2014,1505,Milano IULM,Milano ,45,27,57,9,11,24,M,324
2014,1508,Milano San Raffaele,Milano ,45,27,57,9,11,24,F,337
2014,1508,Milano San Raffaele,Milano ,45,27,57,9,11,24,M,171
2014,1509,Milano Bicocca,Milano ,45,27,57,9,11,24,F,4178
2014,1509,Milano Bicocca,Milano ,45,27,57,9,11,24,M,2222
2014,1601,Bergamo,Bergamo,45,42,1,9,40,8,F,1855
2014,1601,Bergamo,Bergamo,45,42,1,9,40,8,M,1088
2014,1701,Brescia,Brescia,45,32,27,10,13,14,F,1146
2014,1701,Brescia,Brescia,45,32,27,10,13,14,M,1133
2014,1801,Pavia,Pavia,45,11,13,9,9,17,F,2571
2014,1801,Pavia,Pavia,45,11,13,9,9,17,M,1864
2014,2101,Bolzano,Bolzano,46,29,56,11,21,15,F,452
2014,2101,Bolzano,Bolzano,46,29,56,11,21,15,M,178
2014,2201,Trento,Trento,46,4,7,11,7,22,F,1852
2014,2201,Trento,Trento,46,4,7,11,7,22,M,1615
2014,2301,Verona,Verona,45,26,40,10,59,56,F,3094
2014,2301,Verona,Verona,45,26,40,10,59,56,M,1418
2014,2701,Venezia CÃ  Foscari,Venezia ,45,26,17,12,19,39,F,2943
2014,2701,Venezia CÃ  Foscari,Venezia ,45,26,17,12,19,39,M,1263
2014,2702,Venezia Iuav,Venezia ,45,26,17,12,19,39,F,796
2014,2702,Venezia Iuav,Venezia ,45,26,17,12,19,39,M,736
2014,2801,Padova,Padova,45,24,33,11,52,23,F,7065
2014,2801,Padova,Padova,45,24,33,11,52,23,M,4924
2014,3001,Udine,Udine,46,3,57,13,14,15,F,1704
2014,3001,Udine,Udine,46,3,57,13,14,15,M,1233
2014,3201,Trieste,Trieste,45,38,58,13,46,20,F,1972
2014,3201,Trieste,Trieste,45,38,58,13,46,20,M,1283
2014,3401,Parma,Parma,44,48,6,10,19,44,F,3062
2014,3401,Parma,Parma,44,48,6,10,19,44,M,2122
2014,3601,Modena e Reggio Emilia,Modena ,44,38,53,10,55,29,F,2091
2014,3601,Modena e Reggio Emilia,Modena ,44,38,53,10,55,29,M,1617
2014,3701,Bologna,Bologna,44,29,44,11,20,48,F,9835
2014,3701,Bologna,Bologna,44,29,44,11,20,48,M,6763
2014,3801,Ferrara,Ferrara,44,50,31,11,37,0,F,1736
2014,3801,Ferrara,Ferrara,44,50,31,11,37,0,M,1158
2014,4101,Urbino,Urbino,43,43,36,12,38,11,F,1733
2014,4101,Urbino,Urbino,43,43,36,12,38,11,M,831
2014,4201,Marche,Ancona,43,37,15,13,30,51,F,1478
2014,4201,Marche,Ancona,43,37,15,13,30,51,M,1496
2014,4301,Macerata,Macerata,43,18,6,13,27,6,F,1280
2014,4301,Macerata,Macerata,43,18,6,13,27,6,M,379
2014,4302,Camerino,Camerino,43,8,13,13,4,9,F,547
2014,4302,Camerino,Camerino,43,8,13,13,4,9,M,505
2014,4801,Firenze,Firenze,43,46,28,11,15,29,F,5130
2014,4801,Firenze,Firenze,43,46,28,11,15,29,M,3162
2014,5001,Pisa,Pisa,43,42,51,10,24,1,F,3452
2014,5001,Pisa,Pisa,43,42,51,10,24,1,M,3104
2014,5201,Siena,Siena,43,19,11,11,19,59,F,1699
2014,5201,Siena,Siena,43,19,11,11,19,59,M,1127
2014,5202,Siena Stranieri,Siena ,43,19,11,11,19,59,F,135
2014,5202,Siena Stranieri,Siena ,43,19,11,11,19,59,M,31
2014,5401,Perugia,Perugia,43,6,49,12,23,23,F,2683
2014,5401,Perugia,Perugia,43,6,49,12,23,23,M,1860
2014,5403,Perugia Stranieri,Perugia ,43,6,49,12,23,23,F,191
2014,5403,Perugia Stranieri,Perugia ,43,6,49,12,23,23,M,74
2014,5601,Tuscia,Viterbo,42,25,5,12,6,24,F,618
2014,5601,Tuscia,Viterbo,42,25,5,12,6,24,M,676
2014,5801,Roma La Sapienza,Roma ,41,54,27,12,29,24,F,11534
2014,5801,Roma La Sapienza,Roma ,41,54,27,12,29,24,M,7294
2014,5802,Roma Tor Vergata,Roma ,41,54,27,12,29,24,F,2948
2014,5802,Roma Tor Vergata,Roma ,41,54,27,12,29,24,M,2868
2014,5803,Roma LUMSA,Roma ,41,54,27,12,29,24,F,1113
2014,5803,Roma LUMSA,Roma ,41,54,27,12,29,24,M,378
2014,5805,Roma LUISS,Roma ,41,54,27,12,29,24,F,1174
2014,5805,Roma LUISS,Roma ,41,54,27,12,29,24,M,1145
2014,5806,Roma Foro Italico,Roma ,41,54,27,12,29,24,F,145
2014,5806,Roma Foro Italico,Roma ,41,54,27,12,29,24,M,267
2014,5807,Roma Tre,Roma ,41,54,27,12,29,24,F,3592
2014,5807,Roma Tre,Roma ,41,54,27,12,29,24,M,2259
2014,5808,Roma Biomedico,Roma ,41,54,27,12,29,24,F,231
2014,5808,Roma Biomedico,Roma ,41,54,27,12,29,24,M,145
2014,5809,Roma UNINT,Roma ,41,54,27,12,29,24,F,242
2014,5809,Roma UNINT,Roma ,41,54,27,12,29,24,M,120
2014,5810,Roma Marconi,Roma ,41,54,27,12,29,24,F,549
2014,5810,Roma Marconi,Roma ,41,54,27,12,29,24,M,957
2014,5811,Roma UNITELMA,Roma ,41,54,27,12,29,24,F,157
2014,5811,Roma UNITELMA,Roma ,41,54,27,12,29,24,M,177
2014,5812,Roma Europea,Roma ,41,54,27,12,29,24,F,166
2014,5812,Roma Europea,Roma ,41,54,27,12,29,24,M,75
2014,5813,Roma UNINETTUNO,Roma ,41,54,27,12,29,24,F,163
2014,5813,Roma UNINETTUNO,Roma ,41,54,27,12,29,24,M,267
2014,5814,Roma  Mercatorum,Reggio ,43,41,1,11,32,10,F,8
2014,5814,Roma  Mercatorum,Reggio ,43,41,1,11,32,10,M,24
2014,5815,Roma UNICUSANO,Roma ,41,54,27,12,29,24,F,838
2014,5815,Roma UNICUSANO,Roma ,41,54,27,12,29,24,M,1525
2014,5816,Roma San Raffaele,Roma ,41,54,27,12,29,24,F,27
2014,5816,Roma San Raffaele,Roma ,41,54,27,12,29,24,M,39
2014,5817,Roma - Link Campus,Reggio ,43,41,1,11,32,10,F,50
2014,5817,Roma - Link Campus,Reggio ,43,41,1,11,32,10,M,84
2014,6001,Cassino,Cassino,41,29,38,13,49,44,F,792
2014,6001,Cassino,Cassino,41,29,38,13,49,44,M,540
2014,6201,Sannio,Benevento ,41,7,55,14,46,40,F,471
2014,6201,Sannio,Benevento ,41,7,55,14,46,40,M,372
2014,6202,Benevento - Giustino Fortunato,Potenza,40,38,20,15,48,12,F,54
2014,6202,Benevento - Giustino Fortunato,Potenza,40,38,20,15,48,12,M,76
2014,6301,Napoli Federico II,Napoli ,40,51,14,14,15,2,F,7330
2014,6301,Napoli Federico II,Napoli ,40,51,14,14,15,2,M,5275
2014,6302,Napoli Parthenope,Napoli ,40,51,14,14,15,2,F,1186
2014,6302,Napoli Parthenope,Napoli ,40,51,14,14,15,2,M,1348
2014,6303,Napoli L'Orientale,Napoli ,40,51,14,14,15,2,F,1327
2014,6303,Napoli L'Orientale,Napoli ,40,51,14,14,15,2,M,321
2014,6304,Napoli Benincasa,Napoli ,40,51,14,14,15,2,F,1592
2014,6304,Napoli Benincasa,Napoli ,40,51,14,14,15,2,M,240
2014,6306,Napoli Vanvitelli,Napoli ,40,51,14,14,15,2,F,2749
2014,6306,Napoli Vanvitelli,Napoli ,40,51,14,14,15,2,M,1714
2014,6307,Napoli Pegaso,Napoli ,40,51,14,14,15,2,F,251
2014,6307,Napoli Pegaso,Napoli ,40,51,14,14,15,2,M,677
2014,6501,Salerno,Salerno,40,40,52,14,45,40,F,3089
2014,6501,Salerno,Salerno,40,40,52,14,45,40,M,1676
2014,6601,L'Aquila,L'Aquila,42,21,9,13,23,57,F,1911
2014,6601,L'Aquila,L'Aquila,42,21,9,13,23,57,M,1399
2014,6701,Teramo,Teramo,42,39,30,13,42,26,F,577
2014,6701,Teramo,Teramo,42,39,30,13,42,26,M,411
2014,6901,Chieti e Pescara,Chieti ,42,21,7,14,10,5,F,3808
2014,6901,Chieti e Pescara,Chieti ,42,21,7,14,10,5,M,1615
2014,6902,Torrevecchia Teatina - Leonardo da Vinci,Torino ,45,3,58,7,40,56,F,4
2014,6902,Torrevecchia Teatina - Leonardo da Vinci,Torino ,45,3,58,7,40,56,M,2
2014,7001,Molise,Campobasso,41,33,36,14,39,37,F,718
2014,7001,Molise,Campobasso,41,33,36,14,39,37,M,435
2014,7101,Foggia,Foggia,41,27,54,15,32,42,F,915
2014,7101,Foggia,Foggia,41,27,54,15,32,42,M,536
2014,7201,Bari,Bari,41,7,45,16,52,11,F,5245
2014,7201,Bari,Bari,41,7,45,16,52,11,M,2412
2014,7202,Bari Politecnico,Bari ,41,7,45,16,52,11,F,572
2014,7202,Bari Politecnico,Bari ,41,7,45,16,52,11,M,1111
2014,7203,Casamassima - J.Monnet,Casamassima ,40,57,22,16,55,7,F,95
2014,7203,Casamassima - J.Monnet,Casamassima ,40,57,22,16,55,7,M,165
2014,7501,Salento,Lecce,40,21,10,18,10,27,F,2363
2014,7501,Salento,Lecce,40,21,10,18,10,27,M,1011
2014,7601,Basilicata,Potenza,40,38,20,15,48,12,F,620
2014,7601,Basilicata,Potenza,40,38,20,15,48,12,M,394
2014,7801,Calabria,Rende,39,20,0,16,10,56,F,3000
2014,7801,Calabria,Rende,39,20,0,16,10,56,M,1757
2014,7901,Catanzaro,Catanzaro,38,54,22,16,35,35,F,773
2014,7901,Catanzaro,Catanzaro,38,54,22,16,35,35,M,415
2014,8001,Reggio Calabria,Reggio Calabria,43,41,1,11,32,10,F,499
2014,8001,Reggio Calabria,Reggio Calabria,43,41,1,11,32,10,M,557
2014,8003,Reggio Calabria - Dante Alighieri,Reggio Calabria,43,41,1,11,32,10,F,134
2014,8003,Reggio Calabria - Dante Alighieri,Reggio Calabria,43,41,1,11,32,10,M,18
2014,8201,Palermo,Palermo,38,7,0,13,21,43,F,4871
2014,8201,Palermo,Palermo,38,7,0,13,21,43,M,2902
2014,8301,Messina,Messina,38,11,36,15,33,14,F,2791
2014,8301,Messina,Messina,38,11,36,15,33,14,M,1470
2014,8601,Enna - KORE,Enna ,37,34,4,14,16,33,F,655
2014,8601,Enna - KORE,Enna ,37,34,4,14,16,33,M,360
2014,8701,Catania,Catania,37,30,21,15,5,15,F,4359
2014,8701,Catania,Catania,37,30,21,15,5,15,M,2616
2014,9001,Sassari,Sassari,40,43,45,8,33,38,F,1420
2014,9001,Sassari,Sassari,40,43,45,8,33,38,M,655
2014,9201,Cagliari,Cagliari,39,13,7,9,7,4,F,2468
2014,9201,Cagliari,Cagliari,39,13,7,9,7,4,M,1530
2015,101,Torino,Torino,45,3,58,7,40,56,F,7228
2015,101,Torino,Torino,45,3,58,7,40,56,M,4199
2015,102,Torino Politecnico,Torino ,45,3,58,7,40,56,F,1934
2015,102,Torino Politecnico,Torino ,45,3,58,7,40,56,M,4480
2015,201,Piemonte Orientale,Vercelli,45,19,33,8,25,21,F,1124
2015,201,Piemonte Orientale,Vercelli,45,19,33,8,25,21,M,633
2015,401,Bra - Scienze Gastronomiche,Bra,44,41,55,7,51,23,F,39
2015,401,Bra - Scienze Gastronomiche,Bra,44,41,55,7,51,23,M,32
2015,701,Aosta,Aosta,45,44,18,7,19,14,F,137
2015,701,Aosta,Aosta,45,44,18,7,19,14,M,46
2015,1001,Genova,Genova,44,24,17,8,56,8,F,3403
2015,1001,Genova,Genova,44,24,17,8,56,8,M,2509
2015,1201,Castellanza LIUC,Castellanza ,45,36,46,8,54,3,F,216
2015,1201,Castellanza LIUC,Castellanza ,45,36,46,8,54,3,M,319
2015,1202,Insubria,Como,45,48,25,9,5,17,F,904
2015,1202,Insubria,Como,45,48,25,9,5,17,M,660
2015,1301,Novedrate e-Campus,Napoli ,40,51,14,14,15,2,F,507
2015,1301,Novedrate e-Campus,Napoli ,40,51,14,14,15,2,M,404
2015,1501,Milano,Milano,45,27,57,9,11,24,F,6640
2015,1501,Milano,Milano,45,27,57,9,11,24,M,4226
2015,1502,Milano Politecnico,Milano ,45,27,57,9,11,24,F,3832
2015,1502,Milano Politecnico,Milano ,45,27,57,9,11,24,M,6566
2015,1503,Milano Bocconi,Milano ,45,27,57,9,11,24,F,2146
2015,1503,Milano Bocconi,Milano ,45,27,57,9,11,24,M,2232
2015,1504,Milano Cattolica,Milano ,45,27,57,9,11,24,F,6136
2015,1504,Milano Cattolica,Milano ,45,27,57,9,11,24,M,3066
2015,1505,Milano IULM,Milano ,45,27,57,9,11,24,F,822
2015,1505,Milano IULM,Milano ,45,27,57,9,11,24,M,311
2015,1508,Milano San Raffaele,Milano ,45,27,57,9,11,24,F,284
2015,1508,Milano San Raffaele,Milano ,45,27,57,9,11,24,M,160
2015,1509,Milano Bicocca,Milano ,45,27,57,9,11,24,F,4208
2015,1509,Milano Bicocca,Milano ,45,27,57,9,11,24,M,2234
2015,1601,Bergamo,Bergamo,45,42,1,9,40,8,F,1836
2015,1601,Bergamo,Bergamo,45,42,1,9,40,8,M,1028
2015,1701,Brescia,Brescia,45,32,27,10,13,14,F,1238
2015,1701,Brescia,Brescia,45,32,27,10,13,14,M,1241
2015,1801,Pavia,Pavia,45,11,13,9,9,17,F,2632
2015,1801,Pavia,Pavia,45,11,13,9,9,17,M,1953
2015,2101,Bolzano,Bolzano,46,29,56,11,21,15,F,292
2015,2101,Bolzano,Bolzano,46,29,56,11,21,15,M,161
2015,2201,Trento,Trento,46,4,7,11,7,22,F,1863
2015,2201,Trento,Trento,46,4,7,11,7,22,M,1662
2015,2301,Verona,Verona,45,26,40,10,59,56,F,2987
2015,2301,Verona,Verona,45,26,40,10,59,56,M,1432
2015,2701,Venezia CÃ  Foscari,Venezia ,45,26,17,12,19,39,F,3161
2015,2701,Venezia CÃ  Foscari,Venezia ,45,26,17,12,19,39,M,1463
2015,2702,Venezia Iuav,Venezia ,45,26,17,12,19,39,F,740
2015,2702,Venezia Iuav,Venezia ,45,26,17,12,19,39,M,683
2015,2801,Padova,Padova,45,24,33,11,52,23,F,6339
2015,2801,Padova,Padova,45,24,33,11,52,23,M,4882
2015,3001,Udine,Udine,46,3,57,13,14,15,F,1676
2015,3001,Udine,Udine,46,3,57,13,14,15,M,1204
2015,3201,Trieste,Trieste,45,38,58,13,46,20,F,1887
2015,3201,Trieste,Trieste,45,38,58,13,46,20,M,1290
2015,3401,Parma,Parma,44,48,6,10,19,44,F,2786
2015,3401,Parma,Parma,44,48,6,10,19,44,M,2002
2015,3601,Modena e Reggio Emilia,Modena ,44,38,53,10,55,29,F,2208
2015,3601,Modena e Reggio Emilia,Modena ,44,38,53,10,55,29,M,1619
2015,3701,Bologna,Bologna,44,29,44,11,20,48,F,9847
2015,3701,Bologna,Bologna,44,29,44,11,20,48,M,6901
2015,3801,Ferrara,Ferrara,44,50,31,11,37,0,F,1713
2015,3801,Ferrara,Ferrara,44,50,31,11,37,0,M,1284
2015,4101,Urbino,Urbino,43,43,36,12,38,11,F,1552
2015,4101,Urbino,Urbino,43,43,36,12,38,11,M,806
2015,4201,Marche,Ancona,43,37,15,13,30,51,F,1484
2015,4201,Marche,Ancona,43,37,15,13,30,51,M,1602
2015,4301,Macerata,Macerata,43,18,6,13,27,6,F,1248
2015,4301,Macerata,Macerata,43,18,6,13,27,6,M,432
2015,4302,Camerino,Camerino,43,8,13,13,4,9,F,629
2015,4302,Camerino,Camerino,43,8,13,13,4,9,M,585
2015,4801,Firenze,Firenze,43,46,28,11,15,29,F,4972
2015,4801,Firenze,Firenze,43,46,28,11,15,29,M,2946
2015,5001,Pisa,Pisa,43,42,51,10,24,1,F,3694
2015,5001,Pisa,Pisa,43,42,51,10,24,1,M,3238
2015,5201,Siena,Siena,43,19,11,11,19,59,F,1742
2015,5201,Siena,Siena,43,19,11,11,19,59,M,1138
2015,5202,Siena Stranieri,Siena ,43,19,11,11,19,59,F,185
2015,5202,Siena Stranieri,Siena ,43,19,11,11,19,59,M,35
2015,5401,Perugia,Perugia,43,6,49,12,23,23,F,2495
2015,5401,Perugia,Perugia,43,6,49,12,23,23,M,1887
2015,5403,Perugia Stranieri,Perugia ,43,6,49,12,23,23,F,171
2015,5403,Perugia Stranieri,Perugia ,43,6,49,12,23,23,M,83
2015,5601,Tuscia,Viterbo,42,25,5,12,6,24,F,648
2015,5601,Tuscia,Viterbo,42,25,5,12,6,24,M,611
2015,5801,Roma La Sapienza,Roma ,41,54,27,12,29,24,F,10936
2015,5801,Roma La Sapienza,Roma ,41,54,27,12,29,24,M,7173
2015,5802,Roma Tor Vergata,Roma ,41,54,27,12,29,24,F,2967
2015,5802,Roma Tor Vergata,Roma ,41,54,27,12,29,24,M,2697
2015,5803,Roma LUMSA,Roma ,41,54,27,12,29,24,F,866
2015,5803,Roma LUMSA,Roma ,41,54,27,12,29,24,M,375
2015,5805,Roma LUISS,Roma ,41,54,27,12,29,24,F,1082
2015,5805,Roma LUISS,Roma ,41,54,27,12,29,24,M,1046
2015,5806,Roma Foro Italico,Roma ,41,54,27,12,29,24,F,170
2015,5806,Roma Foro Italico,Roma ,41,54,27,12,29,24,M,299
2015,5807,Roma Tre,Roma ,41,54,27,12,29,24,F,3678
2015,5807,Roma Tre,Roma ,41,54,27,12,29,24,M,2392
2015,5808,Roma Biomedico,Roma ,41,54,27,12,29,24,F,221
2015,5808,Roma Biomedico,Roma ,41,54,27,12,29,24,M,125
2015,5809,Roma UNINT,Roma ,41,54,27,12,29,24,F,241
2015,5809,Roma UNINT,Roma ,41,54,27,12,29,24,M,90
2015,5810,Roma Marconi,Roma ,41,54,27,12,29,24,F,639
2015,5810,Roma Marconi,Roma ,41,54,27,12,29,24,M,881
2015,5811,Roma UNITELMA,Roma ,41,54,27,12,29,24,F,145
2015,5811,Roma UNITELMA,Roma ,41,54,27,12,29,24,M,164
2015,5812,Roma Europea,Roma ,41,54,27,12,29,24,F,108
2015,5812,Roma Europea,Roma ,41,54,27,12,29,24,M,47
2015,5813,Roma UNINETTUNO,Roma ,41,54,27,12,29,24,F,193
2015,5813,Roma UNINETTUNO,Roma ,41,54,27,12,29,24,M,324
2015,5814,Roma  Mercatorum,Reggio ,43,41,1,11,32,10,F,10
2015,5814,Roma  Mercatorum,Reggio ,43,41,1,11,32,10,M,8
2015,5815,Roma UNICUSANO,Roma ,41,54,27,12,29,24,F,897
2015,5815,Roma UNICUSANO,Roma ,41,54,27,12,29,24,M,1439
2015,5816,Roma San Raffaele,Roma ,41,54,27,12,29,24,F,57
2015,5816,Roma San Raffaele,Roma ,41,54,27,12,29,24,M,88
2015,5817,Roma - Link Campus,Reggio ,43,41,1,11,32,10,F,27
2015,5817,Roma - Link Campus,Reggio ,43,41,1,11,32,10,M,60
2015,6001,Cassino,Cassino,41,29,38,13,49,44,F,805
2015,6001,Cassino,Cassino,41,29,38,13,49,44,M,568
2015,6201,Sannio,Benevento ,41,7,55,14,46,40,F,509
2015,6201,Sannio,Benevento ,41,7,55,14,46,40,M,416
2015,6202,Benevento - Giustino Fortunato,Potenza,40,38,20,15,48,12,F,54
2015,6202,Benevento - Giustino Fortunato,Potenza,40,38,20,15,48,12,M,99
2015,6301,Napoli Federico II,Napoli ,40,51,14,14,15,2,F,7321
2015,6301,Napoli Federico II,Napoli ,40,51,14,14,15,2,M,5448
2015,6302,Napoli Parthenope,Napoli ,40,51,14,14,15,2,F,963
2015,6302,Napoli Parthenope,Napoli ,40,51,14,14,15,2,M,1199
2015,6303,Napoli L'Orientale,Napoli ,40,51,14,14,15,2,F,1286
2015,6303,Napoli L'Orientale,Napoli ,40,51,14,14,15,2,M,314
2015,6304,Napoli Benincasa,Napoli ,40,51,14,14,15,2,F,1328
2015,6304,Napoli Benincasa,Napoli ,40,51,14,14,15,2,M,218
2015,6306,Napoli Vanvitelli,Napoli ,40,51,14,14,15,2,F,2672
2015,6306,Napoli Vanvitelli,Napoli ,40,51,14,14,15,2,M,1763
2015,6307,Napoli Pegaso,Napoli ,40,51,14,14,15,2,F,279
2015,6307,Napoli Pegaso,Napoli ,40,51,14,14,15,2,M,747
2015,6501,Salerno,Salerno,40,40,52,14,45,40,F,2954
2015,6501,Salerno,Salerno,40,40,52,14,45,40,M,1715
2015,6601,L'Aquila,L'Aquila,42,21,9,13,23,57,F,1939
2015,6601,L'Aquila,L'Aquila,42,21,9,13,23,57,M,1461
2015,6701,Teramo,Teramo,42,39,30,13,42,26,F,567
2015,6701,Teramo,Teramo,42,39,30,13,42,26,M,414
2015,6901,Chieti e Pescara,Chieti ,42,21,7,14,10,5,F,3694
2015,6901,Chieti e Pescara,Chieti ,42,21,7,14,10,5,M,1646
2015,7001,Molise,Campobasso,41,33,36,14,39,37,F,645
2015,7001,Molise,Campobasso,41,33,36,14,39,37,M,395
2015,7101,Foggia,Foggia,41,27,54,15,32,42,F,906
2015,7101,Foggia,Foggia,41,27,54,15,32,42,M,522
2015,7201,Bari,Bari,41,7,45,16,52,11,F,4904
2015,7201,Bari,Bari,41,7,45,16,52,11,M,2381
2015,7202,Bari Politecnico,Bari ,41,7,45,16,52,11,F,558
2015,7202,Bari Politecnico,Bari ,41,7,45,16,52,11,M,1094
2015,7203,Casamassima - J.Monnet,Casamassima ,40,57,22,16,55,7,F,128
2015,7203,Casamassima - J.Monnet,Casamassima ,40,57,22,16,55,7,M,200
2015,7501,Salento,Lecce,40,21,10,18,10,27,F,2288
2015,7501,Salento,Lecce,40,21,10,18,10,27,M,979
2015,7601,Basilicata,Potenza,40,38,20,15,48,12,F,507
2015,7601,Basilicata,Potenza,40,38,20,15,48,12,M,344
2015,7801,Calabria,Rende,39,20,0,16,10,56,F,2795
2015,7801,Calabria,Rende,39,20,0,16,10,56,M,1687
2015,7901,Catanzaro,Catanzaro,38,54,22,16,35,35,F,658
2015,7901,Catanzaro,Catanzaro,38,54,22,16,35,35,M,424
2015,8001,Reggio Calabria,Reggio Calabria,43,41,1,11,32,10,F,498
2015,8001,Reggio Calabria,Reggio Calabria,43,41,1,11,32,10,M,509
2015,8003,Reggio Calabria - Dante Alighieri,Reggio Calabria,43,41,1,11,32,10,F,124
2015,8003,Reggio Calabria - Dante Alighieri,Reggio Calabria,43,41,1,11,32,10,M,26
2015,8201,Palermo,Palermo,38,7,0,13,21,43,F,4789
2015,8201,Palermo,Palermo,38,7,0,13,21,43,M,2899
2015,8301,Messina,Messina,38,11,36,15,33,14,F,2916
2015,8301,Messina,Messina,38,11,36,15,33,14,M,1398
2015,8601,Enna - KORE,Enna ,37,34,4,14,16,33,F,662
2015,8601,Enna - KORE,Enna ,37,34,4,14,16,33,M,384
2015,8701,Catania,Catania,37,30,21,15,5,15,F,4280
2015,8701,Catania,Catania,37,30,21,15,5,15,M,2542
2015,9001,Sassari,Sassari,40,43,45,8,33,38,F,1372
2015,9001,Sassari,Sassari,40,43,45,8,33,38,M,715
2015,9201,Cagliari,Cagliari,39,13,7,9,7,4,F,2445
2015,9201,Cagliari,Cagliari,39,13,7,9,7,4,M,1445
2016,5813,Roma UNINETTUNO,Roma ,41,54,27,12,29,24,M,320
2016,6304,Napoli Benincasa,Napoli ,40,51,14,14,15,2,M,207
2016,6303,Napoli L'Orientale,Napoli ,40,51,14,14,15,2,M,324
2016,6302,Napoli Parthenope,Napoli ,40,51,14,14,15,2,M,1106
2016,6301,Napoli Federico II,Napoli ,40,51,14,14,15,2,M,5375
2016,6202,Benevento - Giustino Fortunato,Potenza,40,38,20,15,48,12,M,121
2016,6201,Sannio,Benevento ,41,7,55,14,46,40,M,430
2016,6001,Cassino,Cassino,41,29,38,13,49,44,M,558
2016,5817,Roma - Link Campus,Reggio ,43,41,1,11,32,10,M,190
2016,5802,Roma Tor Vergata,Roma ,41,54,27,12,29,24,M,3003
2016,5815,Roma UNICUSANO,Roma ,41,54,27,12,29,24,M,1490
2016,6501,Salerno,Salerno,40,40,52,14,45,40,M,1884
2016,5812,Roma Europea,Roma ,41,54,27,12,29,24,M,54
2016,5811,Roma UNITELMA,Roma ,41,54,27,12,29,24,M,190
2016,5810,Roma Marconi,Roma ,41,54,27,12,29,24,M,916
2016,5809,Roma UNINT,Roma ,41,54,27,12,29,24,M,85
2016,5808,Roma Biomedico,Roma ,41,54,27,12,29,24,M,148
2016,5807,Roma Tre,Roma ,41,54,27,12,29,24,M,2448
2016,5806,Roma Foro Italico,Roma ,41,54,27,12,29,24,M,326
2016,5805,Roma LUISS,Roma ,41,54,27,12,29,24,M,1173
2016,9001,Sassari,Sassari,40,43,45,8,33,38,M,668
2016,5816,Roma San Raffaele,Roma ,41,54,27,12,29,24,M,134
2016,7203,Casamassima - J.Monnet,Casamassima ,40,57,22,16,55,7,M,163
2016,101,Torino,Torino,45,3,58,7,40,56,M,4621
2016,8701,Catania,Catania,37,30,21,15,5,15,M,2468
2016,8601,Enna - KORE,Enna ,37,34,4,14,16,33,M,395
2016,8301,Messina,Messina,38,11,36,15,33,14,M,1473
2016,8201,Palermo,Palermo,38,7,0,13,21,43,M,2861
2016,8003,Reggio Calabria - Dante Alighieri,Reggio Calabria,43,41,1,11,32,10,M,31
